Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_20,SMA_50,EMA_20,EMA_50,RSI,EMA_12,EMA_26,MACD,Signal_Line,MACD_Histogram,Positive_Flow_14,Negative_Flow_14,MFI,ATR,Keltner_Upper,Keltner_Lower,DI_plus,DI_minus,ADX,Red_Candle,Red_Candle_Count,Upper_Band,Lower_Band,Supertrend,Signal,Position,Entry_Price,Exit_Price,Exit_Reason,PnL,PnL_Percent,Trailing_SL
2024-12-18 00:00:00+05:30,834.2486438857434,835.2289595659852,820.5242243623587,821.651611328125,8295338,0.0,0.0,829.530874633789,810.5593212890625,830.4947853448816,816.9301202093811,49.626103198444014,834.9079498949236,826.9487327514263,7.9592171434973125,9.94609778493489,-1.986880641437578,55661728074.5931,57886567424.6551,49.02031142771459,14.136153255023874,858.7670918549294,802.2224788348339,19.985025490476506,23.411714750626135,29.21967019119578,1,2.0,870.2850517292435,785.4681321991003,-1.0,Sell,0,,821.651611328125,Indicator Sell Signal,-6.17596435546875,-0.746044772713549,413.9137878417969
2025-04-09 00:00:00+05:30,751.9021496759307,752.8334615673064,726.4139412123398,727.59033203125,11319387,0.0,0.0,739.5673065185547,728.0824194335937,740.3805687986905,738.2874921181894,49.03142357464736,744.5064244809462,738.056542028747,6.449882452199176,7.947450277781295,-1.4975678255821183,71557620494.63141,35364852599.42408,66.92477121407862,19.464161524861186,774.2798781989883,706.4812593983928,27.326526420969294,25.095387482130448,55.38464472702947,1,1.0,798.0161859644066,681.2312168152395,-1.0,Sell,0,,727.59033203125,Indicator Sell Signal,-25.88031005859375,-3.43481333085673,376.7353210449219
2025-05-06 00:00:00+05:30,778.3216684290833,783.4193220780548,755.9214185982945,758.8623657226562,18869468,0.0,0.0,771.2560180664062,741.2509985351562,771.6195997987761,757.2888766552046,55.94365799780415,776.9155468803718,767.2035955152452,9.711951365126652,13.105544177141164,-3.3935928120145125,99152007787.64294,83193939843.29295,54.37576709317631,21.125803699126017,813.5967245809535,729.6424750165987,27.91606732025783,22.92177430380537,16.30508404087851,1,1.0,833.0477814355528,706.2929592407967,-1.0,Sell,0,,758.8623657226562,Indicator Sell Signal,10.391357421875,1.388344679570958,754.2450744628907
