Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_20,SMA_50,EMA_20,EMA_50,RSI,EMA_12,EMA_26,MACD,Signal_Line,MACD_Histogram,Positive_Flow_14,Negative_Flow_14,MFI,ATR,Keltner_Upper,Keltner_Lower,DI_plus,DI_minus,ADX,Red_Candle,Red_Candle_Count,Upper_Band,Lower_Band,Supertrend,Signal,Position,Entry_Price,Exit_Price,Exit_Reason,PnL,PnL_Percent,Trailing_SL
2024-11-14 00:00:00+05:30,792.732297195377,801.8982248540469,785.2818621400214,788.4188842773438,9461484,0.0,0.0,803.7951507568359,788.0336303710938,805.3557269676074,798.7539232248637,56.93451648576451,808.9949650411586,802.7560417371856,6.238923303973024,8.703026134299805,-2.4641028303267802,116940149189.15608,60256519816.35171,65.99455274496229,20.35135722852491,846.0584414246573,764.6530125105576,23.52744620820669,20.22562741782451,16.05627034548702,1,3.0,854.644115182609,732.5359718114595,-1.0,None,0,,791.7274230957031,Stop-Loss,5.661322021484352,0.720209409074851,791.7274230957031
2025-03-12 00:00:00+05:30,716.2186323712558,722.4926768362947,704.8959979099689,708.8172607421875,5547762,0.0,0.0,706.9914154052734,729.6881799316407,712.1958362164826,731.8649199307077,47.85028692863851,709.4996432715612,715.7592524501201,-6.25960917855889,-9.76650356837094,3.50689438981205,30548958068.478832,60155782058.689835,33.67956076567663,15.165495184592771,741.840596831471,682.5510756014942,22.05127951188223,26.1025213725753,42.485435635849704,1,2.0,759.19082292691,668.1978518193534,-1.0,Sell,0,,708.8172607421875,Indicator Sell Signal,-38.771484375,-5.186204932622737,373.79437255859375
2025-04-16 00:00:00+05:30,748.4710501178707,759.4996019368964,745.5301029661306,756.5586547851562,12536694,0.0,0.0,744.8781646728515,728.3892565917969,742.5116950217334,739.4138894177155,46.847797517897526,746.2713830662011,740.2019766142456,6.069406451955501,6.8724971848491405,-0.8030907328936392,72468061128.47743,35364852599.42408,67.204027623086,20.160191705298793,776.4208291401266,708.6025609033403,20.09855265057126,24.929002795823305,42.892237572993444,0,2.0,812.9954275674098,692.034277335617,-1.0,Sell,0,,756.5586547851562,Indicator Sell Signal,47.64337158203125,6.720601560000509,714.5668029785156
